idno,psu,stratify,TVTOT,TRSTPLC,VOTE,LRSCALE,STFLIFE,STFECO,STFGOV,HEALTH,GNDR,AGEA,EISCED,DWEIGHT,PSPWGHT,male,agecat,marcat,voted_lastelection,lr3cat
6507,602,Ural FO,6,5,1,8,7,7,6,2,2,57,7,0.65,0.42,0,3,3,1,3
6508,602,Ural FO,7,5,1,6,7,9,8,2,1,55,7,1.29,1.94,1,3,2,1,3
6509,602,Ural FO,7,7,1,5,5,8,8,3,1,32,7,0.65,0.79,1,2,3,1,2
6510,602,Ural FO,7,6,1,4,8,5,5,2,2,33,7,0.65,0.72,0,2,3,1,1
6512,602,Ural FO,7,5,1,7,5,7,7,2,2,42,7,0.58,0.45,0,2,3,1,3
6520,602,Ural FO,7,4,1,7,6,8,7,3,2,26,7,0.58,0.64,0,1,3,1,3
6551,603,Ural FO,7,1,1,3,9,6,6,2,1,81,1,1.56,2.22,1,4,1,1,1
6552,603,Ural FO,7,0,1,5,3,0,1,3,2,70,7,3.11,2.04,0,4,1,1,2
6553,603,Ural FO,0,0,1,5,5,3,3,3,2,65,7,1.56,1.02,0,4,1,1,2
6555,603,Ural FO,7,0,1,3,6,5,2,3,2,72,5,1.56,1.54,0,4,1,1,1
6556,603,Ural FO,3,5,1,3,6,6,3,3,1,76,7,1.56,2.33,1,4,1,1,1
6557,603,Ural FO,,1,1,3,7,4,9,4,1,61,4,2.34,2.4,1,4,1,1,1
6559,603,Ural FO,0,3,2,5,4,0,0,3,1,20,4,2.22,2.42,1,1,3,0,2
6562,603,Ural FO,7,0,3,88,6,0,0,3,1,17,2,2.96,4,1,1,3,0,
6565,603,Ural FO,7,7,1,5,7,4,6,3,2,67,5,1.48,1.47,0,4,1,1,2
6601,604,Ural FO,7,9,1,5,2,2,1,2,2,39,5,2.19,1.8,0,2,1,1,2
6602,604,Ural FO,3,4,1,6,7,7,3,2,1,40,5,1.1,1.54,1,2,2,1,3
6603,604,Ural FO,7,4,1,8,3,3,3,2,2,46,5,1.64,1.35,0,3,2,1,3
6606,604,Ural FO,3,4,1,5,5,5,5,2,2,38,5,1.1,0.9,0,2,2,1,2
6608,604,Ural FO,7,6,1,8,0,7,6,3,2,46,5,1.64,1.35,0,3,2,1,3
6609,604,Ural FO,7,4,1,6,3,5,4,3,2,40,5,1.64,1.35,0,2,2,1,3
6610,604,Ural FO,6,3,1,6,2,2,3,5,2,51,5,2.25,1.85,0,3,2,1,3
6611,604,Ural FO,4,1,1,8,4,2,6,3,2,56,5,2.25,2.23,0,3,2,1,3
6612,604,Ural FO,7,0,1,7,0,4,3,4,2,57,4,2.25,2.23,0,3,1,1,3
6613,604,Ural FO,4,0,1,5,4,1,2,3,2,81,4,2.25,2.23,0,4,2,1,2
6614,604,Ural FO,7,0,1,9,2,1,3,4,2,32,5,4,3.83,0,2,1,1,3
6615,604,Ural FO,2,1,1,5,3,3,3,3,2,50,5,3.75,3.09,0,3,1,1,2
6651,605,Ural FO,3,2,1,5,4,5,7,3,2,59,4,0.75,0.74,0,3,2,1,2
6652,605,Ural FO,0,5,1,88,8,3,5,2,2,57,5,0.75,0.74,0,3,2,1,
6653,605,Ural FO,4,1,1,5,6,1,2,3,2,55,5,1.5,1.49,0,3,1,1,2
6654,605,Ural FO,2,3,3,88,8,3,3,3,1,15,2,2.25,3.5,1,1,3,0,
6655,605,Ural FO,3,2,2,88,5,1,0,3,1,23,6,1.5,1.82,1,1,1,0,
6656,605,Ural FO,1,1,1,88,7,5,7,3,2,66,4,1.5,1.49,0,4,1,1,
6659,605,Ural FO,6,8,1,88,6,5,7,3,2,75,4,1.23,1.22,0,4,1,1,
6660,605,Ural FO,6,1,1,8,7,8,8,2,2,55,5,1.23,1.22,0,3,1,1,3
6661,605,Ural FO,5,5,1,88,6,7,8,3,1,83,5,1.23,1.27,1,4,2,1,
6662,605,Ural FO,0,5,1,88,4,3,5,3,2,42,5,1.23,1.01,0,2,2,1,
6663,605,Ural FO,7,1,1,10,7,6,7,2,2,63,5,1.23,1.22,0,4,1,1,3
6665,605,Ural FO,6,5,1,10,5,1,5,3,2,43,5,1.85,1.52,0,2,,1,3
6701,606,Ural FO,3,2,1,88,9,0,3,2,1,55,5,1.41,1.45,1,3,1,1,
6702,606,Ural FO,4,1,1,4,5,4,1,1,2,54,7,0.7,0.55,0,3,2,1,1
6703,606,Ural FO,3,0,2,88,5,0,0,2,2,38,5,2.11,1.74,0,2,1,0,
6704,606,Ural FO,1,1,2,3,9,2,3,2,1,28,5,0.7,0.77,1,1,3,0,1
6705,606,Ural FO,5,1,1,88,9,3,3,2,2,41,5,0.7,0.58,0,2,2,1,
6706,606,Ural FO,5,2,1,88,10,3,3,2,2,52,5,2.82,2.32,0,3,1,1,
6709,606,Ural FO,0,2,2,88,9,1,1,2,2,23,5,1.23,1.18,0,1,1,0,
6710,606,Ural FO,0,0,2,88,8,3,3,2,1,24,5,1.23,1.34,1,1,3,0,
6711,606,Ural FO,1,0,1,5,7,4,2,2,1,26,7,1.23,1.5,1,1,1,1,2
6712,606,Ural FO,5,6,1,8,7,5,6,3,1,46,4,1.23,1.73,1,3,1,1,3
6713,606,Ural FO,2,3,1,88,5,5,4,3,2,54,5,1.23,1.01,0,3,2,1,
6714,606,Ural FO,3,6,1,7,4,3,3,4,2,43,5,0.62,0.51,0,2,2,1,3
6753,607,Ural FO,1,2,1,3,1,3,5,2,1,28,5,1.08,1.18,1,1,3,1,1
6754,607,Ural FO,2,5,3,4,5,6,4,3,1,16,2,1.08,1.68,1,1,3,0,1
6756,607,Ural FO,7,2,1,6,6,7,4,2,2,24,5,2.7,2.58,0,1,3,1,3
6757,607,Ural FO,6,4,1,5,4,2,8,3,1,64,5,1.08,1.11,1,4,1,1,2
6758,607,Ural FO,7,2,1,4,9,3,3,2,1,23,5,1.08,1.18,1,1,1,1,1
6759,607,Ural FO,2,5,2,5,5,2,2,2,2,50,4,1.62,1.33,0,3,3,0,2
6764,607,Ural FO,5,5,1,5,8,5,5,3,2,40,5,1.85,1.52,0,2,1,1,2
6765,607,Ural FO,5,5,2,5,8,3,3,3,2,38,5,0.62,0.51,0,2,2,0,2
6766,607,Ural FO,7,3,3,4,9,4,4,2,1,17,2,1.23,1.92,1,1,3,0,1
6767,607,Ural FO,2,2,1,5,4,3,3,4,2,37,5,1.23,1.01,0,2,2,1,2
6801,608,Ural FO,2,5,1,5,5,6,0,3,1,63,2,0.48,0.68,1,4,2,1,2
6802,608,Ural FO,7,3,1,10,0,1,4,5,1,64,4,0.96,0.98,1,4,1,1,3
6804,608,Ural FO,7,10,1,0,5,3,3,2,1,44,5,0.96,1.34,1,2,1,1,1
6806,608,Ural FO,4,9,3,88,10,,9,2,1,15,2,0.96,1.49,1,1,3,0,
6807,608,Ural FO,7,7,1,8,4,3,6,3,2,42,4,0.96,0.79,0,2,3,1,3
6808,608,Ural FO,7,0,1,88,1,,2,4,2,68,2,0.86,1.56,0,4,2,1,
6810,608,Ural FO,7,10,1,7,2,2,0,3,2,62,4,1.72,1.71,0,4,1,1,3
6811,608,Ural FO,7,0,1,88,0,0,0,4,2,51,4,0.86,0.71,0,3,2,1,
6813,608,Ural FO,2,6,1,10,3,4,7,2,2,34,5,1.72,1.65,0,2,2,1,3
6814,608,Ural FO,4,3,1,88,5,2,4,3,2,46,5,0.48,0.39,0,3,2,1,
6815,608,Ural FO,3,1,1,88,4,3,2,3,2,48,4,0.48,0.39,0,3,2,1,
6861,609,Ural FO,2,6,1,4,9,,7,3,2,68,5,0.94,0.93,0,4,1,1,1
6863,609,Ural FO,3,5,1,5,2,4,1,3,2,26,2,0.94,1.25,0,1,,1,2
6864,609,Ural FO,6,5,1,5,5,2,4,3,2,75,2,0.94,1.69,0,4,1,1,2
6866,609,Ural FO,4,10,1,5,10,5,1,3,1,56,5,0.94,0.96,1,3,1,1,2
6867,609,Ural FO,5,5,2,5,5,5,5,5,2,59,2,1.41,2.54,0,3,,0,2
6868,609,Ural FO,5,8,1,5,7,5,5,4,2,52,4,0.94,0.77,0,3,2,1,2
6869,609,Ural FO,3,5,1,88,10,,10,3,2,50,2,0.94,1.18,0,3,3,1,
6870,609,Ural FO,4,,1,5,1,5,5,4,2,58,5,0.94,0.93,0,3,1,1,2
6871,609,Ural FO,6,5,1,5,6,7,7,3,2,60,7,0.94,0.62,0,4,1,1,2
6881,609,Ural FO,3,5,2,5,5,5,5,3,2,30,4,0.94,0.9,0,2,3,0,2
6882,609,Ural FO,2,5,1,5,9,9,8,3,1,36,5,0.94,1.32,1,2,1,1,2
6883,609,Ural FO,6,2,1,5,5,5,5,3,1,44,5,0.94,1.32,1,2,2,1,2
6884,609,Ural FO,5,2,1,5,2,3,3,3,1,40,4,0.94,1.32,1,2,1,1,2
6885,609,Ural FO,5,10,1,5,5,1,7,3,2,75,2,0.94,1.7,0,4,1,1,2
6887,609,Ural FO,6,1,1,88,10,3,1,3,1,56,5,1.41,1.45,1,3,1,1,
6888,609,Ural FO,2,7,2,88,3,3,5,3,2,36,5,1.41,1.16,0,2,1,0,
6889,609,Ural FO,6,5,1,88,3,4,5,3,2,37,4,0.94,0.77,0,2,1,1,
6890,609,Ural FO,6,5,1,88,5,5,7,3,2,56,2,0.94,1.7,0,3,1,1,
6891,609,Ural FO,4,6,1,5,10,5,5,3,2,61,7,0.94,0.62,0,4,1,1,2
6901,610,Ural FO,4,3,1,5,2,3,3,2,1,22,4,1.04,1.13,1,1,3,1,2
6902,610,Ural FO,6,,2,88,4,3,3,3,1,70,1,1.04,1.48,1,4,1,0,
6903,610,Ural FO,3,3,1,5,6,4,4,2,2,43,4,1.04,0.85,0,2,1,1,2
6904,610,Ural FO,4,3,1,5,5,3,3,2,2,36,4,1.56,1.28,0,2,1,1,2
6905,610,Ural FO,3,,2,88,4,3,4,3,2,86,1,1.04,1.88,0,4,2,0,
6906,610,Ural FO,4,2,1,4,6,4,4,2,1,47,5,1.04,1.46,1,3,2,1,1
6907,610,Ural FO,4,,1,88,3,3,6,3,2,64,1,0.52,0.94,0,4,2,1,
6909,610,Ural FO,2,,3,5,8,6,7,2,2,16,2,1.56,2.07,0,1,3,0,2
6910,610,Ural FO,3,2,2,5,4,3,4,3,1,64,4,1.56,1.6,1,4,2,0,2
6911,610,Ural FO,4,4,1,5,5,4,5,3,2,51,4,1.56,1.28,0,3,1,1,2
6921,610,Ural FO,4,,1,5,4,4,4,3,2,61,5,1.74,1.73,0,4,2,1,2
6923,610,Ural FO,5,2,1,88,6,2,,3,2,61,4,1.74,1.73,0,4,2,1,
6924,610,Ural FO,4,,2,88,5,4,4,3,2,58,4,0.87,0.86,0,3,2,0,
6925,610,Ural FO,5,4,1,88,5,3,2,3,2,47,7,1.74,1.35,0,3,1,1,
6927,610,Ural FO,5,,2,88,6,3,,3,2,55,2,1.74,3.15,0,3,1,0,
6928,610,Ural FO,5,4,1,88,7,4,7,2,2,40,7,3.48,2.71,0,2,1,1,
7001,711807,Siberian FO,3,5,1,5,10,5,4,3,2,72,7,0.53,0.39,0,4,1,1,2
7002,711807,Siberian FO,7,10,2,88,10,5,8,3,2,59,5,0.26,0.29,0,3,2,0,
7003,711807,Siberian FO,7,0,2,88,3,10,0,3,1,62,2,0.26,0.42,1,4,2,0,
7004,711807,Siberian FO,3,10,2,88,8,8,5,3,2,57,5,0.26,0.29,0,3,2,0,
7005,711807,Siberian FO,4,5,1,88,9,3,5,4,2,72,4,0.79,0.88,0,4,2,1,
7007,711807,Siberian FO,7,5,1,5,7,3,5,3,1,57,5,0.26,0.3,1,3,2,1,2
7008,711807,Siberian FO,3,8,1,88,9,5,7,3,2,67,5,0.26,0.29,0,4,2,1,
7009,711807,Siberian FO,7,5,1,0,5,,2,4,1,66,2,0.26,0.42,1,4,2,1,1
7010,711807,Siberian FO,3,10,1,88,5,2,3,2,2,29,7,0.79,0.99,0,1,1,1,
7012,711807,Siberian FO,3,5,1,88,8,5,5,3,2,83,1,0.26,0.53,0,4,2,1,
7013,711807,Siberian FO,7,5,1,88,0,0,5,3,1,43,5,0.26,0.41,1,2,2,1,
7014,711807,Siberian FO,3,5,1,88,10,0,2,2,2,45,7,0.79,0.69,0,3,1,1,
7015,712807,Siberian FO,7,4,1,5,8,4,2,3,2,88,7,0.26,0.19,0,4,2,1,2
7016,712807,Siberian FO,3,5,1,88,5,5,5,2,2,29,7,0.26,0.33,0,1,3,1,
7017,712807,Siberian FO,2,10,1,88,7,10,10,4,2,80,1,0.26,0.53,0,4,2,1,
7021,712807,Siberian FO,3,0,2,88,6,5,5,3,2,59,5,0.79,0.88,0,3,2,0,
7026,712807,Siberian FO,7,2,1,88,5,5,5,4,2,57,5,0.26,0.29,0,3,2,1,
7027,712807,Siberian FO,4,10,3,88,8,10,10,2,2,16,2,1.31,1.97,0,1,3,0,
7028,712807,Siberian FO,7,5,1,88,6,5,5,4,2,76,5,0.26,0.29,0,4,2,1,
7031,713807,Siberian FO,2,10,1,88,10,5,5,2,1,44,7,0.85,0.94,1,2,1,1,
7032,713807,Siberian FO,3,5,1,88,3,5,2,3,2,35,7,0.57,0.49,0,2,3,1,
7034,713807,Siberian FO,7,5,1,88,8,0,5,3,2,66,5,0.28,0.32,0,4,2,1,
7035,713807,Siberian FO,3,5,2,88,8,8,5,3,2,40,5,0.28,0.26,0,2,2,0,
7036,713807,Siberian FO,4,5,1,88,7,3,5,3,2,36,7,0.57,0.49,0,2,1,1,
7037,713807,Siberian FO,2,3,1,88,9,5,5,2,1,36,5,0.28,0.45,1,2,2,1,
7038,713807,Siberian FO,3,5,3,88,8,5,5,2,2,17,4,0.57,0.61,0,1,3,0,
7041,713807,Siberian FO,5,8,1,88,10,5,7,2,1,29,5,0.57,0.69,1,1,1,1,
7042,713807,Siberian FO,0,0,2,88,0,5,0,4,1,70,1,0.28,0.45,1,4,2,0,
7043,714807,Siberian FO,4,5,2,88,10,10,5,2,2,51,7,1.35,1.18,0,3,1,0,
7045,714807,Siberian FO,3,10,2,88,7,5,5,3,2,80,1,0.45,0.91,0,4,2,0,
7046,714807,Siberian FO,4,3,1,88,3,5,2,4,2,47,7,0.9,0.78,0,3,3,1,
7047,714807,Siberian FO,4,2,1,5,8,3,3,3,2,75,7,0.45,0.33,0,4,2,1,2
7049,714807,Siberian FO,4,10,2,88,8,10,10,2,2,35,2,0.9,1.27,0,2,3,0,
7050,714807,Siberian FO,7,0,2,88,0,5,0,4,1,70,1,0.45,0.72,1,4,2,0,
7057,714807,Siberian FO,3,10,3,88,10,10,10,3,2,17,4,1.35,1.45,0,1,3,0,
7101,721807,Siberian FO,0,0,3,88,10,0,5,1,1,18,4,0.99,1.21,1,1,3,0,
7104,721807,Siberian FO,7,0,1,7,1,0,5,4,2,66,7,0.5,0.37,0,4,2,1,3
7107,721807,Siberian FO,7,2,1,88,5,5,5,2,2,34,7,0.5,0.62,0,2,2,1,
7108,721807,Siberian FO,7,0,1,88,5,3,5,3,2,57,7,0.5,0.37,0,3,2,1,
7113,721807,Siberian FO,7,0,2,88,5,0,4,3,2,56,7,0.5,0.37,0,3,2,0,
7116,721807,Siberian FO,7,0,2,4,3,2,3,2,2,49,7,0.5,0.43,0,3,3,0,1
7117,721807,Siberian FO,6,5,1,5,7,5,5,3,1,54,5,0.99,1.56,1,3,1,1,2
7119,722807,Siberian FO,7,0,1,2,5,0,3,3,2,65,4,1.25,1.4,0,4,2,1,1
7125,722807,Siberian FO,3,2,1,5,8,2,2,2,2,23,7,0.42,0.52,0,1,3,1,2
7129,722807,Siberian FO,6,0,1,5,5,3,5,3,2,74,4,0.42,0.47,0,4,,1,2
7142,722807,Siberian FO,4,3,2,5,5,3,5,2,2,58,5,0.42,0.47,0,3,2,0,2
7144,722807,Siberian FO,6,5,2,5,1,0,8,3,2,59,7,0.83,0.62,0,3,1,0,2
7146,721807,Siberian FO,7,4,1,88,3,2,8,3,2,38,5,0.5,0.46,0,2,2,1,
7147,721807,Siberian FO,2,5,1,88,5,3,5,2,2,26,7,0.99,1.24,0,1,3,1,
7151,731807,Siberian FO,3,7,1,0,3,3,3,4,2,70,7,0.32,0.24,0,4,3,1,1
7153,731807,Siberian FO,0,1,2,88,1,0,0,3,1,30,4,0.97,1.19,1,2,1,0,
7154,731807,Siberian FO,0,5,2,0,7,5,5,2,1,25,5,0.65,0.79,1,1,3,0,1
7155,731807,Siberian FO,2,4,1,0,4,2,2,2,1,54,7,0.32,0.36,1,3,3,1,1
7156,731807,Siberian FO,4,7,2,0,2,3,6,2,1,37,7,0.97,1.08,1,2,1,0,1
7157,731807,Siberian FO,5,4,2,5,7,5,5,2,2,33,7,0.97,1.22,0,2,1,0,2
7160,731807,Siberian FO,4,5,2,5,6,3,7,2,2,30,7,0.32,0.41,0,2,2,0,2
7163,731807,Siberian FO,7,2,1,1,3,2,2,3,1,64,4,0.65,0.75,1,4,1,1,1
7164,731807,Siberian FO,2,5,2,0,6,5,5,2,2,21,4,0.65,0.7,0,1,3,0,1
7165,731807,Siberian FO,0,9,,0,1,4,5,1,2,21,4,0.32,0.35,0,1,3,,1
7168,732807,Siberian FO,7,7,2,88,2,4,2,2,1,26,7,0.34,0.46,1,1,3,0,
7169,732807,Siberian FO,6,3,2,5,9,9,9,2,2,25,7,0.68,0.85,0,1,3,0,2
7170,732807,Siberian FO,7,0,1,7,7,4,5,2,2,24,7,1.36,1.7,0,1,3,1,3
7173,732807,Siberian FO,3,5,2,5,8,6,5,2,1,46,7,0.68,0.75,1,3,1,0,2
7175,732807,Siberian FO,7,8,1,3,4,5,5,4,1,76,1,0.68,1.09,1,4,1,1,1
7176,732807,Siberian FO,7,4,1,5,6,4,3,3,2,58,7,0.34,0.25,0,3,2,1,2
7179,732807,Siberian FO,4,4,2,5,8,4,5,2,1,44,7,1.02,1.13,1,2,2,0,2
7184,732807,Siberian FO,7,9,1,88,5,0,3,5,2,70,2,0.34,0.69,0,4,2,1,
7201,701,Siberian FO,2,6,2,88,9,4,3,3,2,30,7,1.45,1.82,0,2,3,0,
7202,701,Siberian FO,0,7,1,9,8,2,4,2,2,25,6,1.09,1.37,0,1,3,1,3
7204,701,Siberian FO,4,1,2,88,5,1,4,3,2,21,4,0.36,0.39,0,1,3,0,
7205,701,Siberian FO,1,5,1,88,7,1,1,2,2,22,4,1.09,1.17,0,1,3,1,
7211,701,Siberian FO,1,2,1,4,3,2,3,3,1,36,4,1.09,1.72,1,2,1,1,1
7212,701,Siberian FO,4,4,2,5,7,2,3,1,2,24,7,0.73,0.91,0,1,3,0,2
7213,701,Siberian FO,4,3,1,3,4,4,5,3,2,60,7,0.36,0.27,0,4,2,1,1
7214,701,Siberian FO,4,0,1,8,7,2,3,3,2,67,2,0.36,0.74,0,4,2,1,3
7215,701,Siberian FO,1,4,1,88,3,1,2,3,2,39,5,0.73,0.67,0,2,2,1,
7219,701,Siberian FO,0,9,2,88,7,7,6,1,2,28,7,0.43,0.54,0,1,1,0,
7220,701,Siberian FO,7,9,2,5,8,2,2,2,2,24,7,0.43,0.54,0,1,3,0,2
7226,701,Siberian FO,5,3,2,4,4,4,3,2,2,40,5,0.43,0.4,0,2,2,0,1
7233,701,Siberian FO,4,7,1,3,2,4,3,2,2,51,7,1.29,1.13,0,3,1,1,1
7234,701,Siberian FO,2,2,1,5,8,0,0,3,2,74,7,0.43,0.32,0,4,2,1,2
7235,701,Siberian FO,0,1,2,88,4,3,3,2,2,56,7,0.73,0.54,0,3,1,0,
7236,701,Siberian FO,5,2,2,2,2,1,2,3,2,73,4,0.43,0.48,0,4,2,0,1
7237,701,Siberian FO,7,1,2,1,2,2,2,3,2,58,7,0.73,0.54,0,3,2,0,1
7238,701,Siberian FO,1,3,1,88,3,1,0,4,1,46,7,0.86,0.96,1,3,2,1,
7240,701,Siberian FO,7,6,1,6,8,7,7,1,2,54,7,1.29,1.13,0,3,1,1,3
7251,702,Siberian FO,5,0,2,88,7,4,5,2,2,25,5,0.3,0.32,0,1,3,0,
7252,702,Siberian FO,7,0,1,5,6,3,3,3,2,51,4,0.3,0.28,0,3,2,1,2
7253,702,Siberian FO,5,0,2,5,4,2,2,3,2,56,7,0.89,0.66,0,3,2,0,2
7254,702,Siberian FO,4,0,1,9,6,2,3,4,1,53,5,0.89,1.41,1,3,1,1,3
7255,702,Siberian FO,5,0,2,88,6,2,0,3,2,55,5,0.89,1,0,3,2,0,
7256,702,Siberian FO,7,0,1,88,7,0,5,4,2,71,2,0.3,0.61,0,4,2,1,
7257,702,Siberian FO,5,2,2,5,6,3,4,3,1,28,6,1.19,1.63,1,1,3,0,2
7258,702,Siberian FO,2,1,2,88,6,5,5,3,2,22,6,0.6,0.75,0,1,3,0,
7266,702,Siberian FO,3,3,2,88,7,6,6,2,1,28,5,0.89,1.1,1,1,1,0,
7267,702,Siberian FO,4,3,2,5,3,0,2,3,2,55,7,0.6,0.44,0,3,2,0,2
7268,702,Siberian FO,7,0,1,5,8,5,2,3,2,68,4,0.67,0.74,0,4,1,1,2
7270,702,Siberian FO,7,0,1,5,5,2,2,3,1,71,4,0.67,0.77,1,4,1,1,2
7272,702,Siberian FO,5,5,2,5,10,0,5,3,2,44,5,0.33,0.31,0,2,2,0,2
7273,702,Siberian FO,7,2,2,5,4,5,5,3,2,53,5,0.67,0.62,0,3,2,0,2
7279,702,Siberian FO,1,2,2,3,6,3,2,3,2,27,7,0.33,0.42,0,1,3,0,1
7281,702,Siberian FO,4,0,2,5,5,2,0,2,1,30,7,0.67,0.91,1,2,3,0,2
7283,702,Siberian FO,7,0,1,5,3,6,5,3,2,43,5,1,0.92,0,2,3,1,2
7284,702,Siberian FO,7,3,1,88,3,5,5,4,2,66,4,0.33,0.37,0,4,2,1,
7299,703,Siberian FO,5,5,3,88,8,7,8,2,1,18,5,0.82,1,1,1,3,0,
7303,703,Siberian FO,6,3,1,2,10,8,8,3,1,66,5,0.71,0.82,1,4,1,1,1
7306,703,Siberian FO,7,1,1,3,3,2,0,2,1,29,7,0.71,0.98,1,1,3,1,1
7309,703,Siberian FO,7,3,1,3,7,3,7,2,2,52,7,0.71,0.62,0,3,1,1,1
7310,703,Siberian FO,3,3,2,6,7,4,6,2,1,22,7,1.07,1.47,1,1,3,0,3
7311,703,Siberian FO,4,4,2,5,,3,2,3,2,36,5,0.71,0.66,0,2,2,0,2
7312,703,Siberian FO,4,3,2,5,5,3,5,3,1,57,5,1.43,1.65,1,3,1,0,2
7319,703,Siberian FO,7,5,1,88,5,5,5,3,1,71,1,0.55,0.87,1,4,1,1,
7320,703,Siberian FO,2,5,1,0,10,4,5,2,1,22,5,0.82,1,1,1,3,1,1
7321,703,Siberian FO,3,0,2,0,7,,7,3,2,64,5,0.55,0.61,0,4,1,0,1
7323,703,Siberian FO,2,0,1,88,2,0,0,2,1,28,5,0.55,0.67,1,1,1,1,
7325,703,Siberian FO,7,0,1,88,5,0,0,4,2,61,7,0.55,0.4,0,4,2,1,
7326,703,Siberian FO,6,4,2,5,6,4,4,3,1,41,5,0.55,0.86,1,2,2,0,2
7327,703,Siberian FO,2,0,3,5,7,5,6,2,1,16,2,0.82,1.43,1,1,3,0,2
7336,703,Siberian FO,3,,1,88,5,0,5,4,1,62,5,1.07,1.23,1,4,1,1,
7342,703,Siberian FO,2,5,2,88,6,3,3,2,2,24,7,1.07,1.34,0,1,3,0,
7354,704,Siberian FO,4,2,1,88,6,3,0,2,2,36,7,1,0.87,0,2,1,1,
7376,704,Siberian FO,3,4,1,88,8,6,5,2,2,30,4,0.9,0.97,0,2,1,1,
7403,705,Siberian FO,4,4,1,88,3,3,5,3,2,75,7,0.39,0.28,0,4,2,1,
7406,705,Siberian FO,7,1,2,88,4,3,3,3,2,52,4,0.39,0.36,0,3,2,0,
7409,705,Siberian FO,5,3,1,88,6,5,6,1,1,26,7,0.77,1.06,1,1,1,1,
7410,705,Siberian FO,7,5,1,88,4,3,6,3,2,70,7,0.39,0.28,0,4,2,1,
7411,705,Siberian FO,5,6,1,88,8,6,6,2,1,40,7,0.77,0.86,1,2,1,1,
7416,705,Siberian FO,4,7,2,88,5,4,4,2,2,25,5,1.16,1.25,0,1,3,0,
7417,705,Siberian FO,6,10,2,88,9,6,4,2,2,24,5,0.39,0.42,0,1,3,0,
7420,705,Siberian FO,3,0,2,5,8,7,7,2,2,27,7,0.39,0.49,0,1,3,0,2
7424,705,Siberian FO,7,0,1,1,5,5,5,4,2,62,4,0.79,0.88,0,4,1,1,1
7426,705,Siberian FO,3,3,2,7,2,7,5,3,1,36,5,0.79,1.24,1,2,1,0,3
7427,705,Siberian FO,7,2,2,7,4,0,7,3,1,58,5,0.79,0.91,1,3,1,0,3
7428,705,Siberian FO,7,5,2,5,7,3,6,2,2,42,5,1.18,1.09,0,2,3,0,2
7429,705,Siberian FO,3,4,1,2,5,5,6,3,1,40,5,0.79,1.24,1,2,1,1,1
7430,705,Siberian FO,7,8,1,8,5,2,3,3,2,57,5,1.18,1.32,0,3,1,1,3
7434,705,Siberian FO,2,9,1,3,6,7,9,4,2,83,2,0.79,1.6,0,4,2,1,1
7435,705,Siberian FO,1,5,1,5,10,3,3,3,1,36,4,0.79,1.24,1,2,3,1,2
7439,705,Siberian FO,6,4,1,88,9,3,5,2,2,36,7,0.39,0.34,0,2,2,1,
7453,706,Siberian FO,7,3,1,5,8,5,5,3,1,66,4,0.92,1.06,1,4,1,1,2
7455,706,Siberian FO,3,5,2,88,7,,7,2,1,21,4,0.92,1.13,1,1,1,0,
7456,706,Siberian FO,3,5,1,0,8,5,5,3,1,80,4,0.46,0.53,1,4,2,1,1
7458,706,Siberian FO,4,5,1,7,7,7,5,2,2,55,7,0.92,0.68,0,3,1,1,3
7460,706,Siberian FO,6,5,1,3,8,5,5,3,2,64,7,0.92,0.68,0,4,1,1,1
7461,706,Siberian FO,4,5,1,7,5,3,5,3,2,64,7,0.46,0.34,0,4,2,1,3
7462,706,Siberian FO,,5,1,1,5,5,3,2,2,21,6,0.92,1.15,0,1,3,1,1
7463,706,Siberian FO,0,0,2,88,0,,0,4,1,66,1,0.46,0.74,1,4,2,0,
7465,706,Siberian FO,3,0,2,88,5,,,3,2,59,5,0.44,0.49,0,3,2,0,
7466,706,Siberian FO,4,5,2,5,6,5,5,3,1,41,5,1.31,2.07,1,2,1,0,2
7467,706,Siberian FO,3,0,2,88,4,,2,4,2,60,5,0.44,0.49,0,4,2,0,
7468,706,Siberian FO,7,0,1,5,7,5,5,3,2,66,5,0.44,0.49,0,4,2,1,2
7469,706,Siberian FO,4,5,1,5,8,5,5,3,2,39,4,0.44,0.4,0,2,2,1,2
7471,706,Siberian FO,2,0,2,88,5,,,3,2,57,5,1.75,1.95,0,3,3,0,
7472,706,Siberian FO,7,0,2,88,3,3,3,4,2,55,7,0.87,0.65,0,3,2,0,
7473,706,Siberian FO,4,5,1,5,5,5,5,3,2,62,4,0.44,0.49,0,4,2,1,2
7474,706,Siberian FO,1,2,2,88,6,3,3,3,1,58,4,0.87,1.01,1,3,1,0,
7475,706,Siberian FO,7,0,2,3,6,5,5,3,2,64,7,0.44,0.32,0,4,2,0,1
7501,707,Siberian FO,7,0,1,0,0,0,,3,2,59,5,0.79,0.89,0,3,1,1,1
7502,707,Siberian FO,7,0,2,5,0,,,4,2,72,2,0.4,0.81,0,4,2,0,2
7503,707,Siberian FO,,0,2,88,0,,0,5,1,35,4,0.79,1.25,1,2,1,0,
7504,707,Siberian FO,,0,1,88,0,4,0,4,2,66,2,0.4,0.81,0,4,2,1,
7505,707,Siberian FO,,2,1,3,5,3,5,2,1,39,5,0.79,1.25,1,2,1,1,1
7506,707,Siberian FO,7,0,2,5,0,,,3,2,39,7,0.4,0.35,0,2,2,0,2
7508,707,Siberian FO,,0,1,88,5,,,2,1,36,5,0.79,1.25,1,2,1,1,
